61166 	 0.16324074 	 0.41542051 	 0.032001138 	nan 	nan 	nan 	 0.32182 	-0.09080
61167 	 0.16358227 	 0.41424261 	 0.031883240 	nan 	nan 	nan 	 0.51142 	-0.03336
61168 	 0.16279694 	 0.41392206 	 0.031604290 	nan 	nan 	nan 	 0.43942 	-0.03229
61169 	 0.16155740 	 0.41467158 	 0.030953884 	nan 	nan 	nan 	 0.37491 	-0.01200
61170 	 0.16021197 	 0.41601761 	 0.030475616 	nan 	nan 	nan 	 0.35799 	-0.02764
61171 	 0.16025273 	 0.41733975 	 0.029256821 	nan 	nan 	nan 	 0.37948 	-0.02649
61172 	 0.16228101 	 0.41801986 	 0.028353214 	nan 	nan 	nan 	 0.39055 	-0.09534
61173 	 0.16827449 	 0.41899336 	 0.027482986 	nan 	nan 	nan 	 0.40287 	-0.07467
61174 	 0.17419851 	 0.41811900 	 0.025426865 	nan 	nan 	nan 	 0.42523 	-0.06088
61175 	 0.18382324 	 0.41762070 	 0.023979187 	nan 	nan 	nan 	 0.39527 	-0.00942
61176 	 0.19000872 	 0.41616331 	 0.023452759 	nan 	nan 	nan 	 0.38023 	 0.08712
