61215 	 0.19908691 	 0.39615892 	 0.010934532 	nan 	nan 	nan 	 0.26261 	-0.09015
61216 	 0.19838746 	 0.39663272 	 0.010964155 	nan 	nan 	nan 	 0.52198 	-0.09480
61217 	 0.19803226 	 0.39642305 	 0.011089325 	nan 	nan 	nan 	 0.43562 	-0.09689
61218 	 0.19829830 	 0.39521036 	 0.011048794 	nan 	nan 	nan 	 0.32581 	-0.08596
61219 	 0.20019721 	 0.39360070 	 0.011599541 	nan 	nan 	nan 	 0.28689 	-0.11608
61220 	 0.20161219 	 0.39118436 	 0.011734009 	nan 	nan 	nan 	 0.26631 	-0.09864
61221 	 0.20382708 	 0.38923962 	 0.012390137 	nan 	nan 	nan 	 0.27638 	-0.11182
61222 	 0.20593043 	 0.38783578 	 0.012817383 	nan 	nan 	nan 	 0.29738 	-0.02778
61223 	 0.20736235 	 0.38762678 	 0.012819290 	nan 	nan 	nan 	 0.31234 	 0.00563
61224 	 0.20785897 	 0.38751583 	 0.012023926 	nan 	nan 	nan 	 0.31277 	 0.00407
61225 	 0.20811335 	 0.38704323 	 0.012008667 	nan 	nan 	nan 	 0.30635 	 0.04341
