61278 	 0.21351434 	 0.34430796 	 0.006818295 	nan 	nan 	nan 	 0.14981 	-0.05066
61279 	 0.21343826 	 0.34433891 	 0.006377220 	nan 	nan 	nan 	 0.27295 	-0.02800
61280 	 0.21244813 	 0.34402337 	 0.005575657 	nan 	nan 	nan 	 0.22202 	 0.01559
61281 	 0.21166015 	 0.34297020 	 0.004430294 	nan 	nan 	nan 	 0.19310 	 0.06160
61282 	 0.21013454 	 0.34098993 	 0.003589630 	nan 	nan 	nan 	 0.12584 	 0.05248
61283 	 0.20852344 	 0.33883569 	 0.002218246 	nan 	nan 	nan 	 0.09178 	 0.03203
61284 	 0.20584004 	 0.33665762 	 0.001684666 	nan 	nan 	nan 	 0.11746 	 0.03091
61285 	 0.20310827 	 0.33411323 	 0.000604630 	nan 	nan 	nan 	 0.10618 	-0.02129
61286 	 0.19927826 	 0.33285636 	-0.000427246 	nan 	nan 	nan 	 0.12307 	 0.01991
61287 	 0.19672574 	 0.33207023 	-0.000656128 	nan 	nan 	nan 	 0.13512 	-0.01367
61288 	 0.19371593 	 0.33086178 	-0.000488281 	nan 	nan 	nan 	 0.15198 	 0.04424
