61236 	 0.21280338 	 0.37810879 	 0.011834264 	nan 	nan 	nan 	 0.23411 	-0.06988
61237 	 0.21317252 	 0.37742183 	 0.011666536 	nan 	nan 	nan 	 0.41412 	-0.11319
61238 	 0.21346473 	 0.37669479 	 0.011238575 	nan 	nan 	nan 	 0.41159 	-0.13967
61239 	 0.21285321 	 0.37572584 	 0.010499954 	nan 	nan 	nan 	 0.39505 	-0.20222
61240 	 0.21341680 	 0.37486154 	 0.009911537 	nan 	nan 	nan 	 0.35094 	-0.22541
61241 	 0.21297996 	 0.37482822 	 0.009051323 	nan 	nan 	nan 	 0.40209 	-0.17814
61242 	 0.21242652 	 0.37483544 	 0.009062767 	nan 	nan 	nan 	 0.42535 	-0.17619
61243 	 0.21230137 	 0.37473302 	 0.009016037 	nan 	nan 	nan 	 0.43327 	-0.15071
61244 	 0.21083711 	 0.37472793 	 0.008266449 	nan 	nan 	nan 	 0.41740 	-0.17807
61245 	 0.21021305 	 0.37508332 	 0.007850647 	nan 	nan 	nan 	 0.39652 	-0.18873
61246 	 0.20970572 	 0.37460231 	 0.008544922 	nan 	nan 	nan 	 0.35654 	-0.16733
