61173 	 0.16847294 	 0.41161006 	 0.029050589 	nan 	nan 	nan 	 0.30448 	-0.08059
61174 	 0.16664259 	 0.41083586 	 0.027955294 	nan 	nan 	nan 	 0.48967 	-0.01776
61175 	 0.16585061 	 0.41128151 	 0.026977539 	nan 	nan 	nan 	 0.42011 	 0.00098
61176 	 0.16788706 	 0.41229455 	 0.025857925 	nan 	nan 	nan 	 0.36279 	 0.03684
61177 	 0.17051573 	 0.41328240 	 0.025477409 	nan 	nan 	nan 	 0.26827 	 0.09524
61178 	 0.17539573 	 0.41384723 	 0.025147438 	nan 	nan 	nan 	 0.27393 	 0.15328
61179 	 0.18131893 	 0.41298945 	 0.024927139 	nan 	nan 	nan 	 0.23150 	 0.14454
61180 	 0.18872791 	 0.41184372 	 0.025077820 	nan 	nan 	nan 	 0.26895 	 0.13088
61181 	 0.19329695 	 0.40874403 	 0.024135590 	nan 	nan 	nan 	 0.28622 	 0.02303
61182 	 0.19735226 	 0.40582030 	 0.022994995 	nan 	nan 	nan 	 0.30128 	-0.06474
61183 	 0.19974286 	 0.40198824 	 0.022624969 	nan 	nan 	nan 	 0.31638 	-0.15521
