61159 	 0.15800292 	 0.42020756 	 0.034218490 	nan 	nan 	nan 	 0.26082 	-0.09910
61160 	 0.16142012 	 0.42097089 	 0.033322573 	nan 	nan 	nan 	 0.40656 	-0.05943
61161 	 0.16236549 	 0.42107990 	 0.032548904 	nan 	nan 	nan 	 0.36625 	-0.04551
61162 	 0.16086375 	 0.42000093 	 0.031603098 	nan 	nan 	nan 	 0.34231 	-0.01551
61163 	 0.15629669 	 0.41895067 	 0.031396866 	nan 	nan 	nan 	 0.32816 	-0.02525
61164 	 0.15130470 	 0.41827841 	 0.030869484 	nan 	nan 	nan 	 0.34413 	-0.05236
61165 	 0.14983311 	 0.41818354 	 0.030918598 	nan 	nan 	nan 	 0.36118 	-0.05192
61166 	 0.14869587 	 0.41835041 	 0.030776978 	nan 	nan 	nan 	 0.34095 	-0.07449
61167 	 0.15082495 	 0.42156530 	 0.030216217 	nan 	nan 	nan 	 0.34245 	-0.05495
61168 	 0.15779788 	 0.42407247 	 0.029357910 	nan 	nan 	nan 	 0.35046 	-0.05345
61169 	 0.16382456 	 0.42713538 	 0.029056549 	nan 	nan 	nan 	 0.37242 	-0.02735
