61173 	 0.16888436 	 0.41225094 	 0.029011607 	nan 	nan 	nan 	 0.32168 	-0.08924
61174 	 0.16969682 	 0.41239253 	 0.027987301 	nan 	nan 	nan 	 0.47549 	-0.05957
61175 	 0.16991095 	 0.41271219 	 0.026659250 	nan 	nan 	nan 	 0.44860 	-0.02799
61176 	 0.17139608 	 0.41263014 	 0.025740623 	nan 	nan 	nan 	 0.36244 	-0.01629
61177 	 0.17156937 	 0.41204029 	 0.024659157 	nan 	nan 	nan 	 0.26865 	-0.01535
61178 	 0.17239960 	 0.41123639 	 0.024491549 	nan 	nan 	nan 	 0.25406 	 0.05234
61179 	 0.17489214 	 0.41048180 	 0.024293900 	nan 	nan 	nan 	 0.24449 	 0.06246
61180 	 0.17533304 	 0.40885774 	 0.023379326 	nan 	nan 	nan 	 0.26429 	 0.05573
61181 	 0.17636255 	 0.40791457 	 0.022716522 	nan 	nan 	nan 	 0.29550 	-0.02837
61182 	 0.17792500 	 0.40666482 	 0.021377563 	nan 	nan 	nan 	 0.31717 	-0.06165
61183 	 0.17676437 	 0.40503806 	 0.020082474 	nan 	nan 	nan 	 0.35008 	-0.13974
