61278 	 0.21351511 	 0.34375674 	 0.006784320 	nan 	nan 	nan 	 0.17195 	-0.02942
61279 	 0.21331074 	 0.34316427 	 0.006430686 	nan 	nan 	nan 	 0.23730 	-0.10580
61280 	 0.21354044 	 0.34233647 	 0.005339622 	nan 	nan 	nan 	 0.23784 	-0.02014
61281 	 0.21220387 	 0.34145416 	 0.004239082 	nan 	nan 	nan 	 0.16649 	 0.03683
61282 	 0.21155071 	 0.34062340 	 0.002627134 	nan 	nan 	nan 	 0.10958 	 0.07004
61283 	 0.21053330 	 0.33918939 	 0.001658678 	nan 	nan 	nan 	 0.12189 	 0.04017
61284 	 0.20939444 	 0.33864705 	 0.000896931 	nan 	nan 	nan 	 0.12127 	 0.02064
61285 	 0.20806112 	 0.33718220 	-0.000621796 	nan 	nan 	nan 	 0.10413 	-0.01655
61286 	 0.20589093 	 0.33603477 	-0.001485825 	nan 	nan 	nan 	 0.08902 	-0.04747
61287 	 0.20610443 	 0.33500995 	-0.002601624 	nan 	nan 	nan 	 0.12366 	-0.00603
61288 	 0.19974367 	 0.33449283 	-0.003386497 	nan 	nan 	nan 	 0.16488 	-0.00863
