61215 	 0.19982582 	 0.39555981 	 0.010893464 	nan 	nan 	nan 	 0.30783 	-0.09407
61216 	 0.20055912 	 0.39514781 	 0.010998607 	nan 	nan 	nan 	 0.48709 	-0.13876
61217 	 0.20074291 	 0.39473746 	 0.010801315 	nan 	nan 	nan 	 0.43003 	-0.15235
61218 	 0.20060119 	 0.39417796 	 0.010805130 	nan 	nan 	nan 	 0.34876 	-0.15013
61219 	 0.20182352 	 0.39358581 	 0.010842800 	nan 	nan 	nan 	 0.29416 	-0.15952
61220 	 0.20118701 	 0.39259879 	 0.011082888 	nan 	nan 	nan 	 0.27948 	-0.13823
61221 	 0.20200584 	 0.39189315 	 0.011881828 	nan 	nan 	nan 	 0.28947 	-0.14705
61222 	 0.20363606 	 0.39096645 	 0.011444092 	nan 	nan 	nan 	 0.31674 	-0.10017
61223 	 0.20424824 	 0.38941553 	 0.011098862 	nan 	nan 	nan 	 0.28292 	-0.05893
61224 	 0.20477954 	 0.38851040 	 0.010284424 	nan 	nan 	nan 	 0.28883 	-0.05195
61225 	 0.20294925 	 0.38788051 	 0.009726524 	nan 	nan 	nan 	 0.31772 	-0.04643
