61229 	 0.21165377 	 0.38347284 	 0.012155294 	nan 	nan 	nan 	 0.16073 	-0.14527
61230 	 0.21231223 	 0.38234796 	 0.011682332 	nan 	nan 	nan 	 0.29841 	-0.19465
61231 	 0.21258405 	 0.38112266 	 0.010908842 	nan 	nan 	nan 	 0.30919 	-0.19772
61232 	 0.21331281 	 0.37990741 	 0.010586739 	nan 	nan 	nan 	 0.35121 	-0.17808
61233 	 0.21391496 	 0.37858651 	 0.010181189 	nan 	nan 	nan 	 0.30601 	-0.17377
61234 	 0.21397071 	 0.37746849 	 0.010477304 	nan 	nan 	nan 	 0.32962 	-0.16561
61235 	 0.21522117 	 0.37692644 	 0.010561943 	nan 	nan 	nan 	 0.27935 	-0.11498
61236 	 0.21728357 	 0.37608999 	 0.009725094 	nan 	nan 	nan 	 0.27133 	-0.11590
61237 	 0.21915003 	 0.37549946 	 0.008769989 	nan 	nan 	nan 	 0.24221 	-0.14182
61238 	 0.22097365 	 0.37434983 	 0.007713318 	nan 	nan 	nan 	 0.25231 	-0.17865
61239 	 0.21830239 	 0.37430446 	 0.006837845 	nan 	nan 	nan 	 0.27585 	-0.18208
