61236 	 0.21278275 	 0.37805887 	 0.011774898 	nan 	nan 	nan 	 0.23991 	-0.11202
61237 	 0.21391427 	 0.37715688 	 0.011734843 	nan 	nan 	nan 	 0.42714 	-0.13636
61238 	 0.21419363 	 0.37680225 	 0.010837793 	nan 	nan 	nan 	 0.39995 	-0.19952
61239 	 0.21475815 	 0.37606072 	 0.010151863 	nan 	nan 	nan 	 0.36064 	-0.22952
61240 	 0.21553597 	 0.37522077 	 0.009290934 	nan 	nan 	nan 	 0.34577 	-0.26136
61241 	 0.21520262 	 0.37447582 	 0.008832693 	nan 	nan 	nan 	 0.38709 	-0.28647
61242 	 0.21547825 	 0.37383671 	 0.008189201 	nan 	nan 	nan 	 0.41943 	-0.26612
61243 	 0.21619253 	 0.37279950 	 0.007152557 	nan 	nan 	nan 	 0.41545 	-0.25606
61244 	 0.21780891 	 0.37145080 	 0.006731033 	nan 	nan 	nan 	 0.40215 	-0.24218
61245 	 0.21836496 	 0.37025362 	 0.006019592 	nan 	nan 	nan 	 0.40406 	-0.22118
61246 	 0.21586514 	 0.36976672 	 0.005708694 	nan 	nan 	nan 	 0.37041 	-0.25243
