61194 	 0.18428754 	 0.40771122 	 0.017820239 	nan 	nan 	nan 	 0.10575 	-0.11473
61195 	 0.18481428 	 0.40748038 	 0.017944872 	nan 	nan 	nan 	 0.18975 	-0.11987
61196 	 0.18458067 	 0.40712730 	 0.017455101 	nan 	nan 	nan 	 0.30228 	-0.11915
61197 	 0.18529133 	 0.40672533 	 0.016857147 	nan 	nan 	nan 	 0.42534 	-0.12687
61198 	 0.18569099 	 0.40611560 	 0.015852451 	nan 	nan 	nan 	 0.47543 	-0.13598
61199 	 0.18590210 	 0.40573162 	 0.015165210 	nan 	nan 	nan 	 0.51185 	-0.12939
61200 	 0.18714586 	 0.40545062 	 0.014226913 	nan 	nan 	nan 	 0.50490 	-0.11080
61201 	 0.18813826 	 0.40520196 	 0.012421608 	nan 	nan 	nan 	 0.46321 	-0.07552
61202 	 0.18886649 	 0.40498884 	 0.010951996 	nan 	nan 	nan 	 0.42696 	-0.03815
61203 	 0.19116508 	 0.40370865 	 0.009460449 	nan 	nan 	nan 	 0.35145 	 0.00999
61204 	 0.19015505 	 0.40464074 	 0.008308411 	nan 	nan 	nan 	 0.33658 	-0.02423
