61201 	 0.18768515 	 0.40625540 	 0.013806105 	nan 	nan 	nan 	 0.33601 	-0.05381
61202 	 0.18775859 	 0.40615459 	 0.013053894 	nan 	nan 	nan 	 0.50835 	-0.00211
61203 	 0.18763128 	 0.40592542 	 0.012026548 	nan 	nan 	nan 	 0.39134 	 0.00604
61204 	 0.18813384 	 0.40561110 	 0.011327744 	nan 	nan 	nan 	 0.31308 	-0.01361
61205 	 0.18938740 	 0.40536855 	 0.010543823 	nan 	nan 	nan 	 0.28042 	-0.03672
61206 	 0.18918211 	 0.40498028 	 0.010624170 	nan 	nan 	nan 	 0.31320 	-0.12573
61207 	 0.18950880 	 0.40451120 	 0.010559559 	nan 	nan 	nan 	 0.33192 	-0.15716
61208 	 0.19076150 	 0.40424635 	 0.009712696 	nan 	nan 	nan 	 0.38297 	-0.18333
61209 	 0.19067959 	 0.40382580 	 0.008712769 	nan 	nan 	nan 	 0.34798 	-0.13554
61210 	 0.19161547 	 0.40241313 	 0.007278442 	nan 	nan 	nan 	 0.35464 	-0.05940
61211 	 0.19097712 	 0.40304744 	 0.005805969 	nan 	nan 	nan 	 0.33966 	-0.00770
