Effective Sea-Level Angular Momentum Functions (SLAM)

File name                    : ESMGFZ_SLAM_v1.2_24h_2020.asc
File contents                : effective angular momentum functions from global sea-level mass balance
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2021-01-01
Version number               : v1.2
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2020 through 31.12.2020 (12:00 UTC)
Temporal resolution          : 24h 
Number of data records       : 366
Subtracted mean value        : mean from 2003-01-01 to 2014-12-31
                               2.069815068012571e-13   3.295849259181661e-13   2.508252140298746e-14
 
Sea-level                    : Global mass balance according to ECMWF op. surface pressure and
                               continental hydrology from Land Surface Discharge Model (LSDM)

Notes : These SLAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM, SLAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational forecast data from the ECMWF.
 
Further references to be mentioned, when LSDM data are used:
         Dill, R., Hydrological model LSDM for operational Earth rotation and gravity field variations.
                   GFZ Scientific Technical Report STR08/09, 2008

------------------------------------------------------------------------------------------------------
YYYY MM DD HH   MJD           SLAM mass term
                              x-component             y-component             z-component 

2020 01 01 12 58849.500	 -2.524166170531350e-08  -5.885237913196299e-09  -9.107937971859468e-10
2020 01 02 12 58850.500	 -1.823065999930058e-08  -3.116107399559932e-09  -9.431517433593336e-10
2020 01 03 12 58851.500	 -1.143198701217156e-08   7.833427233670936e-09  -9.720690864152064e-10
2020 01 04 12 58852.500	 -1.378738939715496e-08   1.285340514285237e-08  -9.936968213023294e-10
2020 01 05 12 58853.500	 -1.366738627052619e-08   1.962296264518147e-08  -1.027070951633768e-09
2020 01 06 12 58854.500	 -1.183369188637561e-08   1.575630943511365e-08  -1.079638618634884e-09
2020 01 07 12 58855.500	 -1.429296358630895e-08   1.225906035808963e-08  -1.134410818307125e-09
2020 01 08 12 58856.500	 -1.764817213221333e-08   1.564340293557377e-08  -1.184793987765459e-09
2020 01 09 12 58857.500	 -1.313398290615374e-08   1.931388322385441e-08  -1.248579953518314e-09
2020 01 10 12 58858.500	 -1.659296921395882e-08   2.127981754086599e-08  -1.282031196961347e-09
2020 01 11 12 58859.500	 -2.230665087228878e-08   2.106775568557384e-08  -1.303828224371804e-09
2020 01 12 12 58860.500	 -1.940157991683431e-08   2.148936215850443e-08  -1.319973926790137e-09
2020 01 13 12 58861.500	 -1.630871112147093e-08   2.276602895747946e-08  -1.324855622309307e-09
2020 01 14 12 58862.500	 -1.285590156686141e-08   2.239793784065603e-08  -1.333826308642721e-09
2020 01 15 12 58863.500	 -1.238511655562289e-08   2.198534349962448e-08  -1.339299901858021e-09
2020 01 16 12 58864.500	 -1.817588828090229e-08   2.063058155188397e-08  -1.367366721725417e-09
2020 01 17 12 58865.500	 -2.493654042148828e-08   2.550980341377937e-08  -1.386939514945937e-09
2020 01 18 12 58866.500	 -2.421989261600314e-08   2.690580875569370e-08  -1.387033307988241e-09
2020 01 19 12 58867.500	 -2.583744768008150e-08   2.303932577675569e-08  -1.363352444204380e-09
2020 01 20 12 58868.500	 -3.173582344596434e-08   2.358333015673218e-08  -1.362657739211026e-09
2020 01 21 12 58869.500	 -3.150988388852646e-08   1.860303204016461e-08  -1.416533025982863e-09
2020 01 22 12 58870.500	 -2.385354599783794e-08   1.138571045416798e-08  -1.462274195079376e-09
2020 01 23 12 58871.500	 -1.581971393116007e-08   1.720699590559185e-08  -1.488999465148439e-09
2020 01 24 12 58872.500	 -1.283199111156999e-08   2.129760087301239e-08  -1.501161264699508e-09
2020 01 25 12 58873.500	 -1.349549412672540e-08   1.859938430933239e-08  -1.508437499909807e-09
2020 01 26 12 58874.500	 -1.209666499888800e-08   1.687107250116884e-08  -1.505143865732689e-09
2020 01 27 12 58875.500	 -5.699344706590079e-09   1.082029548387194e-08  -1.512652255712201e-09
2020 01 28 12 58876.500	 -4.397479362034015e-09   1.036651974947398e-08  -1.534344059865082e-09
2020 01 29 12 58877.500	 -8.706870101753859e-09   1.119381767953242e-08  -1.548698577942087e-09
2020 01 30 12 58878.500	 -1.053341497674055e-08   8.886561375896636e-09  -1.584458658511175e-09
2020 01 31 12 58879.500	 -8.069978336806275e-09   7.321803936922029e-09  -1.618267642183431e-09
2020 02 01 12 58880.500	 -4.792812134464993e-09   6.929768541686258e-09  -1.613907897125371e-09
2020 02 02 12 58881.500	  1.791354134291162e-09   5.087791433422648e-09  -1.627806327982835e-09
2020 02 03 12 58882.500	  5.953368558054885e-10   9.168604612406896e-09  -1.638472491331027e-09
2020 02 04 12 58883.500	 -3.640570449306721e-09   9.687347058154694e-09  -1.669399915645279e-09
2020 02 05 12 58884.500	 -1.070910750848200e-08   4.500280191984842e-09  -1.701632699845657e-09
2020 02 06 12 58885.500	 -1.023633739698017e-08  -1.965217036869657e-09  -1.757929848645035e-09
2020 02 07 12 58886.500	 -9.565849227456748e-09  -4.994373635484254e-09  -1.852322436514434e-09
2020 02 08 12 58887.500	 -1.279554257482213e-08   1.456449513003108e-10  -1.902815214023314e-09
2020 02 09 12 58888.500	 -1.595070414232170e-08   6.500942660576884e-09  -1.916321703394668e-09
2020 02 10 12 58889.500	 -1.259504759816548e-08   9.211026625114741e-09  -1.958678653173022e-09
2020 02 11 12 58890.500	 -1.029360203030454e-08   1.231847745846547e-08  -1.972246394818552e-09
2020 02 12 12 58891.500	 -9.933998194629537e-09   1.389886109432831e-08  -1.988438381616188e-09
2020 02 13 12 58892.500	 -8.729638228977330e-09   1.006439870281404e-08  -2.007582992631117e-09
2020 02 14 12 58893.500	 -9.253674661340472e-09   7.812149054145309e-09  -2.040923313170727e-09
2020 02 15 12 58894.500	 -1.042399657071419e-08   5.769195459024587e-09  -2.043690729811726e-09
2020 02 16 12 58895.500	 -8.938078198573468e-09   3.135663877134751e-09  -2.044840152291127e-09
2020 02 17 12 58896.500	 -1.073601700724332e-08   1.173960223681129e-08  -2.060980724171803e-09
2020 02 18 12 58897.500	 -1.296183698067151e-08   1.871528914825244e-08  -2.111126509332900e-09
2020 02 19 12 58898.500	 -1.155622790983210e-08   1.448188793388416e-08  -2.135038633736038e-09
2020 02 20 12 58899.500	 -1.308810545948627e-08   6.576017451644791e-09  -2.141271500041610e-09
2020 02 21 12 58900.500	 -1.829202567307890e-08  -1.329912605817491e-09  -2.130694663326873e-09
2020 02 22 12 58901.500	 -2.243375797200152e-08  -5.036514567615913e-09  -2.152544414045311e-09
2020 02 23 12 58902.500	 -1.815915257457927e-08   4.476941723135442e-09  -2.158516021423476e-09
2020 02 24 12 58903.500	 -7.340983214838039e-09   1.698502751472693e-08  -2.198658589207847e-09
2020 02 25 12 58904.500	  3.599402632368078e-09   1.915897099574011e-08  -2.256532465929818e-09
2020 02 26 12 58905.500	  2.822523454254925e-09   1.525350030726208e-08  -2.305616448518028e-09
2020 02 27 12 58906.500	 -4.286795022209290e-09   1.220374345076825e-08  -2.314384995264870e-09
2020 02 28 12 58907.500	 -4.004572893905667e-09   7.718054197122191e-09  -2.283437960050192e-09
2020 02 29 12 58908.500	  1.900130302111573e-09  -8.331863352217857e-10  -2.294951636051516e-09
2020 03 01 12 58909.500	  2.824447556899457e-09  -6.886330754802981e-10  -2.279302007741850e-09
2020 03 02 12 58910.500	  7.584631014739507e-10  -9.342247694170567e-09  -2.291915608921415e-09
2020 03 03 12 58911.500	 -5.502087242504352e-09  -1.173504328218347e-08  -2.331442782755786e-09
2020 03 04 12 58912.500	 -1.049094678051156e-08  -3.316771975543090e-09  -2.373934282918533e-09
2020 03 05 12 58913.500	 -7.623720921680825e-09   9.530425545971702e-09  -2.362234483759397e-09
2020 03 06 12 58914.500	 -1.456547162955326e-08   1.973436860841414e-08  -2.348107797690957e-09
