Effective Sea-Level Angular Momentum Functions (SLAM)

File name                    : ESMGFZ_SLAM_v1.2_24h_2001.asc
File contents                : effective angular momentum functions from global sea-level mass balance
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2019-05-14
Version number               : v1.2
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2001 through 31.12.2001 (12:00 UTC)
Temporal resolution          : 24h 
Number of data records       : 365
Subtracted mean value        : mean from 2003-01-01 to 2014-12-31
                               2.069815068012571e-13   3.295849259181661e-13   2.508252140298746e-14
 
Sea-level                    : Global mass balance according to ECMWF op. surface pressure and
                               continental hydrology from Land Surface Discharge Model (LSDM)

Notes : These SLAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM, SLAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational forecast data from the ECMWF.
 
Further references to be mentioned, when LSDM data are used:
         Dill, R., Hydrological model LSDM for operational Earth rotation and gravity field variations.
                   GFZ Scientific Technical Report STR08/09, 2008

------------------------------------------------------------------------------------------------------
YYYY MM DD HH   MJD           SLAM mass term
                              x-component             y-component             z-component 

2001 01 01 12 51910.500	  3.309208652565839e-09	 -3.452576032227877e-09	  4.089372461180117e-10
2001 01 02 12 51911.500	  8.993716667479651e-09	 -1.864459238379469e-09	  4.333624013287211e-10
2001 01 03 12 51912.500	  5.468252939633595e-09	 -7.996715559241230e-09	  3.920594537393839e-10
2001 01 04 12 51913.500	  5.586948896132501e-09	 -1.989647028597523e-08	  4.077299999430801e-10
2001 01 05 12 51914.500	  5.725337123472283e-09	 -2.894987711324610e-08	  3.460416756971898e-10
2001 01 06 12 51915.500	  7.048102973221075e-09	 -2.663900394469173e-08	  3.442550320067142e-10
2001 01 07 12 51916.500	  2.377029948824770e-09	 -1.801484125548411e-08	  3.357926050085533e-10
2001 01 08 12 51917.500	 -7.682992343458189e-09	 -1.740193655810409e-08	  3.440658629791392e-10
2001 01 09 12 51918.500	 -1.161302151001430e-08	 -1.532962911268085e-08	  3.788731131556556e-10
2001 01 10 12 51919.500	 -8.294916092263787e-09	 -1.651187237911205e-08	  3.381078628420137e-10
2001 01 11 12 51920.500	  2.075202561038524e-10	 -1.761189351531183e-08	  2.989878781465563e-10
2001 01 12 12 51921.500	  1.633547407523320e-09	 -1.448176545421792e-08	  2.962086731870849e-10
2001 01 13 12 51922.500	 -1.974903588250742e-09	 -1.664227646774524e-08	  2.811478899694940e-10
2001 01 14 12 51923.500	 -7.242957070356803e-10	 -1.758192061155106e-08	  2.773617834314073e-10
2001 01 15 12 51924.500	 -3.049242402720057e-09	 -7.243111201922748e-09	  2.630252880118225e-10
2001 01 16 12 51925.500	 -5.501806563879910e-09	 -3.699671144716564e-09	  2.172273893510120e-10
2001 01 17 12 51926.500	 -5.091095062073868e-09	 -3.563569785400139e-09	  2.161434665070548e-10
2001 01 18 12 51927.500	 -6.701557467247501e-09	 -8.987225360866843e-09	  2.132060045250262e-10
2001 01 19 12 51928.500	 -1.070156670472285e-08	 -1.305615510255982e-08	  1.896816916210219e-10
2001 01 20 12 51929.500	 -1.350946510510611e-08	 -6.986482105034454e-09	  1.768305800750612e-10
2001 01 21 12 51930.500	 -1.584860978854043e-08	 -4.043379353237475e-09	  1.414037244182153e-10
2001 01 22 12 51931.500	 -1.459750138942829e-08	 -6.188781487826686e-09	  8.412439813082326e-11
2001 01 23 12 51932.500	 -1.186657237804305e-08	 -9.355346726009369e-09	  6.955935773047807e-11
2001 01 24 12 51933.500	 -5.788114293251480e-09	 -1.568755932937470e-08	  7.126936716337746e-11
2001 01 25 12 51934.500	 -5.232528727467722e-09	 -1.690878422626406e-08	  4.568246927821582e-11
2001 01 26 12 51935.500	 -6.187636987928870e-09	 -1.545750308583811e-08	  3.391787956852130e-11
