2002 01 01 12 52275.500	  9.657952942398397e-09	 -1.266706527220014e-09	  5.396908630708247e-10
2002 01 02 12 52276.500	  4.167090133498845e-10	 -7.966075931226486e-09	  5.145147727505517e-10
2002 01 03 12 52277.500	 -8.310380635707847e-09	 -1.343195315367328e-08	  4.980311289001249e-10
2002 01 04 12 52278.500	 -4.664457590151358e-09	 -1.356194674124397e-08	  4.316536150763003e-10
2002 01 05 12 52279.500	  1.582289612909578e-10	 -1.510570145497056e-08	  4.334651637675320e-10
2002 01 06 12 52280.500	 -2.060720984707295e-09	 -1.916430177496116e-08	  4.080099733350184e-10
2002 01 07 12 52281.500	 -6.922252884120368e-09	 -2.007292129859498e-08	  4.293343522261914e-10
2002 01 08 12 52282.500	 -1.202584978377189e-08	 -2.093215290649309e-08	  3.440472468916443e-10
2002 01 09 12 52283.500	 -1.581560399744326e-08	 -1.648231030626330e-08	  3.066920092686283e-10
2002 01 10 12 52284.500	 -2.064821294640902e-08	 -7.766213417086016e-09	  3.077915259134429e-10
2002 01 11 12 52285.500	 -1.393613169662702e-08	 -3.043176317277449e-09	  3.237070231823029e-10
2002 01 12 12 52286.500	 -8.669248055311142e-09	 -5.386824611732113e-09	  2.943315863426433e-10
2002 01 13 12 52287.500	 -5.731188922827813e-09	 -9.966746715986006e-09	  2.467544370172549e-10
2002 01 14 12 52288.500	 -5.017061888915597e-09	 -7.304783882691206e-09	  2.218448653638829e-10
2002 01 15 12 52289.500	 -2.424848222917545e-09	 -2.025702038921283e-09	  2.179300735586139e-10
2002 01 16 12 52290.500	 -5.211767856483193e-09	  6.691075615748863e-10	  1.813971010997745e-10
2002 01 17 12 52291.500	 -9.871114676607575e-09	 -3.216511302904321e-09	  1.548804348530692e-10
2002 01 18 12 52292.500	 -8.561932620974580e-09	 -8.331553223233136e-09	  1.988080402483470e-10
2002 01 19 12 52293.500	 -4.699176696552748e-09	 -1.251574058678729e-08	  2.270898248525725e-10
2002 01 20 12 52294.500	 -1.062249279969224e-09	 -1.731167469971921e-08	  2.004658841810163e-10
2002 01 21 12 52295.500	  4.426045379557809e-09	 -1.569433156783176e-08	  1.330042424082130e-10
2002 01 22 12 52296.500	  5.953466543225638e-09	 -1.316094411406913e-08	  1.081726301797146e-10
2002 01 23 12 52297.500	  6.261432542218135e-09	 -1.377076079004222e-08	  8.840855101836608e-11
2002 01 24 12 52298.500	  4.813936633519571e-09	 -1.346128468704233e-08	  8.672200385433032e-11
2002 01 25 12 52299.500	  2.248227527920260e-09	 -1.386037972609314e-08	  8.227556219309841e-11
2002 01 26 12 52300.500	  2.674608186541711e-09	 -1.542032879438312e-08	  4.090070846782258e-11
2002 01 27 12 52301.500	  1.690496336367470e-09	 -1.146430697472648e-08	 -3.121546246929298e-11
2002 01 28 12 52302.500	  1.354061137069207e-09	 -9.457359747836269e-09	  1.158963100510729e-11
2002 01 29 12 52303.500	  5.615482022317464e-10	 -8.576664114866648e-09	 -1.060941227505178e-11
2002 01 30 12 52304.500	 -2.056243050892985e-09	 -5.433366293051232e-09	 -6.761768451315048e-12
2002 01 31 12 52305.500	 -4.461054932253904e-09	 -3.947510236708187e-09	 -2.310200818703984e-11
2002 02 01 12 52306.500	 -7.970627372984102e-09	 -6.385876756297117e-09	 -6.417707876103299e-11
2002 02 02 12 52307.500	 -1.563461514298827e-08	 -6.955221277659616e-09	 -5.049841467875957e-11
2002 02 03 12 52308.500	 -1.487641679218215e-08	 -7.327019128924455e-09	 -6.195061431939127e-11
2002 02 04 12 52309.500	 -9.893381709551391e-09	 -8.125665218155650e-09	 -1.275065750520629e-10
2002 02 05 12 52310.500	 -8.456384897683037e-09	 -1.022707137899676e-08	 -1.503692847157214e-10
2002 02 06 12 52311.500	 -2.512137425048553e-09	 -1.521369961282883e-08	 -1.384496591960353e-10
2002 02 07 12 52312.500	 -1.082240919510602e-09	 -1.855184362097217e-08	 -1.511759140826312e-10
2002 02 08 12 52313.500	  1.857498488236805e-09	 -1.239648114031027e-08	 -2.056001230471108e-10
2002 02 09 12 52314.500	  1.078237625499929e-08	 -1.772341988531682e-10	 -2.183092933298557e-10
2002 02 10 12 52315.500	  1.129733079519776e-08	  4.147625695217629e-09	 -2.064555883159125e-10
2002 02 11 12 52316.500	  1.580531368721235e-08	 -5.127857194567228e-09	 -2.392201071967944e-10
2002 02 12 12 52317.500	  2.063313326441862e-08	 -1.482381503424843e-08	 -2.613558056195795e-10
2002 02 13 12 52318.500	  1.368110711346497e-08	 -2.173586131706196e-08	 -2.226813076805363e-10
2002 02 14 12 52319.500	  4.867996075640107e-09	 -1.860467276823738e-08	 -2.434933591730564e-10
2002 02 15 12 52320.500	  6.192374592693247e-09	 -1.812319352470087e-08	 -3.145207171834135e-10
2002 02 16 12 52321.500	  5.504555638044265e-09	 -1.543975410913270e-08	 -3.282210532837336e-10
2002 02 17 12 52322.500	  4.049523810972619e-10	 -1.900783698677767e-08	 -3.502320118412071e-10
2002 02 18 12 52323.500	 -7.009438574635376e-09	 -2.048461851698470e-08	 -3.244073811764381e-10
2002 02 19 12 52324.500	 -4.859394495510053e-09	 -1.860565018080059e-08	 -3.647777343802116e-10
2002 02 20 12 52325.500	  4.359039755274001e-09	 -1.262772244582187e-08	 -4.322024583673657e-10
2002 02 21 12 52326.500	  8.198377266827972e-09	 -7.820490384481712e-09	 -4.449158291827266e-10
2002 02 22 12 52327.500	  7.285863668335555e-09	 -2.503844436085044e-09	 -4.451753646976870e-10
2002 02 23 12 52328.500	  1.078353227398447e-08	 -3.643896932754638e-09	 -4.672263938455209e-10
2002 02 24 12 52329.500	  1.294503959355017e-08	 -1.349583956840118e-09	 -5.013539471953026e-10
2002 02 25 12 52330.500	  9.853729030297806e-09	  6.656534553557160e-09	 -5.114473723765767e-10
2002 02 26 12 52331.500	  8.644138847566249e-09	  4.418430819553966e-09	 -5.436514671875726e-10
2002 02 27 12 52332.500	  1.265200902916267e-08	 -3.132129856286865e-09	 -5.095447800007954e-10
2002 02 28 12 52333.500	  1.607463242878873e-08	 -1.051725555732154e-08	 -5.775684953783248e-10
2002 03 01 12 52334.500	  1.489358638127819e-08	 -1.267072836643484e-08	 -5.824949059180589e-10
2002 03 02 12 52335.500	  1.475287457129607e-08	 -7.287212604402642e-09	 -5.608557614411055e-10
2002 03 03 12 52336.500	  1.723178975534063e-08	 -5.117071876553268e-09	 -5.274842990279459e-10
2002 03 04 12 52337.500	  1.876604038961172e-08	 -1.043873887896622e-08	 -5.968874667126016e-10
2002 03 05 12 52338.500	  1.670204681062910e-08	 -9.302316265879678e-09	 -5.986089217816505e-10
2002 03 06 12 52339.500	  1.198361878536757e-08	  1.612290382827206e-09	 -5.604948131510525e-10
2002 03 07 12 52340.500	  8.566931146575193e-09	  1.142737895875785e-08	 -5.574830558969494e-10
2002 03 08 12 52341.500	  2.510116831005985e-09	  1.476990247488411e-08	 -6.113668267343927e-10
2002 03 09 12 52342.500	  5.497366883849199e-09	  1.393483134272152e-08	 -6.123016335229352e-10
2002 03 10 12 52343.500	  1.614149263079171e-09	  3.086182235432292e-09	 -5.778797301722365e-10
2002 03 11 12 52344.500	 -8.791678815401976e-09	 -1.126398844523557e-08	 -5.772486742410504e-10
2002 03 12 12 52345.500	 -1.287006196244982e-08	 -1.705292713711432e-08	 -6.066173590014119e-10
2002 03 13 12 52346.500	 -1.453929557320242e-08	 -1.476240105094989e-08	 -5.642042991352758e-10
2002 03 14 12 52347.500	 -1.406649111525494e-08	 -5.652123828880653e-09	 -5.814064513984741e-10
2002 03 15 12 52348.500	 -9.832810567813273e-09	  4.606515825448530e-09	 -6.035814676002093e-10
2002 03 16 12 52349.500	 -2.037251787953508e-09	  8.993955161492999e-09	 -6.260765588282327e-10
2002 03 17 12 52350.500	 -2.782909621827224e-09	  8.089785011867920e-09	 -6.444656669484088e-10
2002 03 18 12 52351.500	 -6.591367421579253e-09	  8.287109367792027e-09	 -6.576383282055953e-10
2002 03 19 12 52352.500	 -5.470878144752989e-09	  7.796853501098162e-09	 -7.120736487972744e-10
2002 03 20 12 52353.500	 -1.141688959855404e-09	  7.632495130110222e-09	 -7.482089998034991e-10
2002 03 21 12 52354.500	 -3.316912985265174e-09	  1.068053212665304e-08	 -7.133366577314632e-10
2002 03 22 12 52355.500	 -5.346939005116911e-09	  7.427762602068801e-09	 -7.236780858790379e-10
2002 03 23 12 52356.500	 -7.694737758536708e-09	  6.060299189911259e-10	 -7.400006158067288e-10
2002 03 24 12 52357.500	 -9.095509389710164e-09	  8.282342466744279e-10	 -7.449612045800389e-10
2002 03 25 12 52358.500	 -9.112718535143089e-09	  2.376417995352931e-09	 -7.713144646276513e-10
2002 03 26 12 52359.500	 -1.088150616158207e-08	 -3.115352782366684e-09	 -8.110364775231111e-10
2002 03 27 12 52360.500	 -9.367591835669756e-09	 -1.287760504576177e-08	 -8.005338374475172e-10
2002 03 28 12 52361.500	 -6.127691728186891e-09	 -7.640882088714668e-09	 -7.588043769233593e-10
2002 03 29 12 52362.500	 -4.233559161687415e-09	  3.469408010555981e-09	 -7.623034374812096e-10
2002 03 30 12 52363.500	 -3.786806929649571e-09	  3.956706068637619e-09	 -7.860922898128760e-10
2002 03 31 12 52364.500	 -4.396029010092557e-09	 -9.549187676613099e-10	 -7.918535710828562e-10
2002 04 01 12 52365.500	 -2.848270209041020e-09	  1.205241003119342e-10	 -7.712927881272977e-10
2002 04 02 12 52366.500	  1.380501047779291e-09	  4.887374086176118e-10	 -7.701743725446926e-10
2002 04 03 12 52367.500	  6.335628990658062e-09	  2.012879041649597e-09	 -7.906713395401213e-10
2002 04 04 12 52368.500	  1.197051165858086e-08	  3.114950180165456e-09	 -8.039353329584118e-10
2002 04 05 12 52369.500	  1.076316008546582e-08	  2.863087108941991e-09	 -7.318302148915048e-10
