1998 01 01 12 50814.500	 -4.522965028931322e-09	 -1.815812475807904e-08	 -9.680648660299423e-11
1998 01 02 12 50815.500	  1.491532848172981e-10	 -2.050085976535240e-08	 -9.368888063904085e-11
1998 01 03 12 50816.500	  1.948966487841942e-10	 -2.178612559049349e-08	 -1.630726389111895e-10
1998 01 04 12 50817.500	 -6.730615236371655e-09	 -1.371969859397860e-08	 -2.232898567051322e-10
1998 01 05 12 50818.500	 -1.295985153288643e-08	 -3.363672375734012e-09	 -2.330472301059588e-10
1998 01 06 12 50819.500	 -1.052519031448897e-08	 -2.980017991424322e-09	 -2.869334224128402e-10
1998 01 07 12 50820.500	 -1.012265024979723e-08	 -4.670588043187401e-09	 -3.171328347550019e-10
1998 01 08 12 50821.500	 -1.130800669597794e-08	 -1.095140764545508e-08	 -3.670353279047212e-10
1998 01 09 12 50822.500	 -9.664100896573483e-09	 -1.791429318757374e-08	 -3.880145223155654e-10
1998 01 10 12 50823.500	 -7.628038339743464e-09	 -1.698393198226586e-08	 -3.678192073623667e-10
1998 01 11 12 50824.500	 -2.907893650010211e-09	 -1.553805537355421e-08	 -3.699601506661239e-10
1998 01 12 12 50825.500	  7.829448136757185e-10	 -1.790891805034633e-08	 -4.268558452773824e-10
1998 01 13 12 50826.500	  1.657889724965473e-09	 -1.948075532395244e-08	 -4.417934714060649e-10
1998 01 14 12 50827.500	 -4.107537024673563e-09	 -1.355900692536601e-08	 -4.694779458826028e-10
1998 01 15 12 50828.500	 -1.216532403584118e-08	 -1.787425824231416e-08	 -4.942244322544905e-10
1998 01 16 12 50829.500	 -1.115639227719372e-08	 -2.125512863886019e-08	 -5.833521943302012e-10
1998 01 17 12 50830.500	 -1.339100561182241e-08	 -1.929732527829231e-08	 -5.674044391936298e-10
1998 01 18 12 50831.500	 -1.044663335276427e-08	 -1.288127043117821e-08	 -5.827980042533229e-10
1998 01 19 12 50832.500	 -8.875565782087576e-09	 -1.284177398958574e-08	 -6.048520242799186e-10
1998 01 20 12 50833.500	 -1.205558186292608e-08	 -1.624735303053890e-08	 -5.881883326159835e-10
1998 01 21 12 50834.500	 -1.787241759597720e-08	 -2.054733783174112e-08	 -5.929929456262428e-10
1998 01 22 12 50835.500	 -2.186915734677653e-08	 -2.245191695551190e-08	 -6.675963048338090e-10
1998 01 23 12 50836.500	 -1.926961257664469e-08	 -1.971523539560647e-08	 -6.500755215405970e-10
1998 01 24 12 50837.500	 -1.867423118923827e-08	 -1.806288166683677e-08	 -6.580459376042808e-10
1998 01 25 12 50838.500	 -1.467860304854283e-08	 -1.323547033521169e-08	 -6.818810766814197e-10
1998 01 26 12 50839.500	 -1.177016604519434e-08	 -1.400478290441116e-08	 -6.884101778991169e-10
1998 01 27 12 50840.500	 -5.138461935083759e-09	 -1.679200722577564e-08	 -7.104727739591129e-10
1998 01 28 12 50841.500	 -1.836738687926285e-10	 -2.034597179671295e-08	 -7.111905958634467e-10
1998 01 29 12 50842.500	 -6.106800408150262e-09	 -2.297123696384112e-08	 -7.378109573268601e-10
1998 01 30 12 50843.500	 -7.562390891167063e-09	 -2.184073163096223e-08	 -7.475154097688732e-10
1998 01 31 12 50844.500	 -7.081777108567219e-09	 -2.145820736286989e-08	 -8.433337691948340e-10
1998 02 01 12 50845.500	 -9.944583173327771e-09	 -2.626407137106799e-08	 -8.820444347961688e-10
1998 02 02 12 50846.500	 -5.984202264779763e-09	 -2.800567241529072e-08	 -8.137693335673428e-10
1998 02 03 12 50847.500	 -4.884331823804422e-09	 -2.789367396267950e-08	 -8.415361344936337e-10
1998 02 04 12 50848.500	 -8.211153964672480e-09	 -2.714206995460340e-08	 -8.447256266037711e-10
1998 02 05 12 50849.500	 -9.594067193640142e-09	 -1.774737735148485e-08	 -8.911185657902606e-10
1998 02 06 12 50850.500	 -1.051122902696417e-08	 -1.226840191457182e-08	 -9.191375322571350e-10
1998 02 07 12 50851.500	 -1.413058758424608e-08	 -1.398446805298665e-08	 -9.344227385428446e-10
1998 02 08 12 50852.500	 -2.099889669911245e-08	 -1.282796230442980e-08	 -9.552307056322772e-10
1998 02 09 12 50853.500	 -2.374719215564132e-08	 -1.243573633382020e-08	 -9.691198526337923e-10
1998 02 10 12 50854.500	 -2.317376738842920e-08	 -1.442229163277683e-08	 -1.037419357497394e-09
1998 02 11 12 50855.500	 -2.420786268828573e-08	 -1.968072412542206e-08	 -1.069060791497130e-09
1998 02 12 12 50856.500	 -2.212182004885426e-08	 -1.709513530488684e-08	 -1.011384208609536e-09
1998 02 13 12 50857.500	 -2.347151577683215e-08	 -1.353523752922231e-08	 -1.016993778407953e-09
1998 02 14 12 50858.500	 -2.842672877104745e-08	 -1.409261938726579e-08	 -1.029251950322554e-09
1998 02 15 12 50859.500	 -2.942612810307816e-08	 -1.608678390499255e-08	 -1.034274344574049e-09
1998 02 16 12 50860.500	 -2.243966266711089e-08	 -1.068096011333453e-08	 -1.085535615115908e-09
1998 02 17 12 50861.500	 -2.109231444004148e-08	 -1.236968634392164e-08	 -1.161762367513614e-09
1998 02 18 12 50862.500	 -1.764454748441379e-08	 -2.084039218705659e-08	 -1.210746888877590e-09
1998 02 19 12 50863.500	 -1.165129545412381e-08	 -2.396651541009609e-08	 -1.223830443436913e-09
1998 02 20 12 50864.500	 -1.408299382988542e-08	 -2.895785693035420e-08	 -1.193468676868017e-09
1998 02 21 12 50865.500	 -1.938882649600898e-08	 -3.589727301844684e-08	 -1.193934051454533e-09
1998 02 22 12 50866.500	 -2.335455951994505e-08	 -3.245476029987874e-08	 -1.200371915690496e-09
1998 02 23 12 50867.500	 -2.676928997459312e-08	 -2.471610952647171e-08	 -1.196832602782859e-09
1998 02 24 12 50868.500	 -3.081659564083226e-08	 -2.076233799890263e-08	 -1.244147743661371e-09
1998 02 25 12 50869.500	 -2.950712710562414e-08	 -1.694658315846346e-08	 -1.244747551311896e-09
1998 02 26 12 50870.500	 -2.292901280503543e-08	 -1.181803537241651e-08	 -1.286614323703286e-09
1998 02 27 12 50871.500	 -1.257891564365797e-08	 -9.093471284085522e-09	 -1.305076723649015e-09
1998 02 28 12 50872.500	 -4.983641142237945e-09	 -6.609796517733286e-09	 -1.375659684577518e-09
