2018 01 01 12 58119.500	 -1.198766167354125e-09	  1.689340837539728e-08	 -4.868833303596263e-11
2018 01 02 12 58120.500	 -4.146415517714021e-09	  1.528239740495463e-08	 -6.244617698488171e-11
2018 01 03 12 58121.500	 -6.342380022340919e-09	  1.812709311637177e-08	 -7.934650028063484e-11
2018 01 04 12 58122.500	 -7.786956704990329e-09	  2.393178593955602e-08	 -8.544403812901316e-11
2018 01 05 12 58123.500	 -8.304572815522441e-09	  2.020640868154902e-08	 -8.815404591971683e-11
2018 01 06 12 58124.500	 -1.303502532548922e-08	  1.140928046655574e-08	 -9.882181212866641e-11
2018 01 07 12 58125.500	 -1.631838067504456e-08	  1.311469051997051e-09	 -1.270720146989877e-10
2018 01 08 12 58126.500	 -1.854674208087812e-08	 -4.591712350216244e-09	 -1.650774137842559e-10
2018 01 09 12 58127.500	 -2.000490164319521e-08	 -3.613368802456234e-09	 -2.069011630695293e-10
2018 01 10 12 58128.500	 -1.635259231057382e-08	 -3.378388776955377e-09	 -2.429961875473953e-10
2018 01 11 12 58129.500	 -1.308252162767010e-08	  2.136048117094441e-10	 -2.760588618449585e-10
2018 01 12 12 58130.500	 -1.845660550342597e-08	  5.644894221764109e-09	 -3.093476518178604e-10
2018 01 13 12 58131.500	 -2.412843605169501e-08	  1.128896188563535e-08	 -3.460309427290136e-10
2018 01 14 12 58132.500	 -3.275900829797049e-08	  1.894579622579013e-08	 -3.461211969290347e-10
2018 01 15 12 58133.500	 -3.261561091162308e-08	  2.628138415746055e-08	 -3.678955420947535e-10
2018 01 16 12 58134.500	 -2.250949050790549e-08	  2.458462708830367e-08	 -3.857715164835490e-10
2018 01 17 12 58135.500	 -1.465362064399766e-08	  1.603792323214949e-08	 -4.130668919153741e-10
2018 01 18 12 58136.500	 -1.146175647910854e-08	  1.869540373854318e-10	 -4.457158295607974e-10
2018 01 19 12 58137.500	 -9.735279502322206e-09	 -1.083856556733344e-08	 -4.771499538395868e-10
2018 01 20 12 58138.500	 -1.012142824168151e-08	 -1.575276289019130e-08	 -5.288915038999610e-10
2018 01 21 12 58139.500	 -1.424652561315354e-08	 -6.939999752078958e-09	 -5.781432805909912e-10
2018 01 22 12 58140.500	 -1.874907027685385e-08	  1.930326327270702e-09	 -6.120924824175299e-10
2018 01 23 12 58141.500	 -1.796716356216629e-08	  1.078013104647330e-09	 -6.347587544682862e-10
2018 01 24 12 58142.500	 -1.280967687378533e-08	 -7.424443336423315e-09	 -6.709194186886976e-10
2018 01 25 12 58143.500	 -1.186201089614089e-08	 -1.190237935368662e-08	 -6.993061269034529e-10
2018 01 26 12 58144.500	 -2.037549930886014e-08	 -3.902543676032049e-09	 -7.355231683759001e-10
2018 01 27 12 58145.500	 -2.439380836774747e-08	  2.064774024136604e-09	 -7.789372345260799e-10
2018 01 28 12 58146.500	 -2.175907503353925e-08	  8.826106299751272e-09	 -7.912121188709666e-10
2018 01 29 12 58147.500	 -2.417509786225036e-08	  1.648961341786613e-08	 -7.731131841489045e-10
2018 01 30 12 58148.500	 -2.307655075768482e-08	  1.005200173680069e-08	 -7.730348924122155e-10
2018 01 31 12 58149.500	 -7.070151804105459e-09	 -5.286274124389096e-10	 -8.028437233624748e-10
2018 02 01 12 58150.500	  6.294104744693277e-09	 -7.543395015726487e-09	 -8.391382854248879e-10
2018 02 02 12 58151.500	  4.470834923096418e-09	 -4.589338631559359e-09	 -8.634549517017956e-10
2018 02 03 12 58152.500	  7.586369044962740e-10	 -5.108600678871289e-09	 -8.903302581703152e-10
2018 02 04 12 58153.500	 -5.598939804028866e-09	 -9.698674655531927e-09	 -9.106754053227539e-10
2018 02 05 12 58154.500	 -1.069265544475816e-08	 -7.397998588637964e-09	 -9.436805438319273e-10
2018 02 06 12 58155.500	 -1.890100816415818e-08	 -5.817354372978271e-10	 -9.586029646512047e-10
2018 02 07 12 58156.500	 -2.669670424203709e-08	  7.479570772547323e-09	 -9.608888811970697e-10
2018 02 08 12 58157.500	 -2.200089828332492e-08	  1.119307993045272e-08	 -9.968097476510142e-10
2018 02 09 12 58158.500	 -1.501018941577631e-08	  1.753028429835333e-09	 -1.046257876080574e-09
2018 02 10 12 58159.500	 -1.508411137877784e-08	 -8.869857203745404e-09	 -1.066915384226283e-09
2018 02 11 12 58160.500	 -1.368989102588908e-08	 -5.336549132793974e-09	 -1.092781451335618e-09
2018 02 12 12 58161.500	 -2.375109528605070e-08	  6.494298028136176e-09	 -1.088803423101496e-09
2018 02 13 12 58162.500	 -3.062068845205567e-08	  1.042030706474395e-08	 -1.089096685162181e-09
2018 02 14 12 58163.500	 -3.079437301723367e-08	  1.826920204403999e-09	 -1.126469061699963e-09
2018 02 15 12 58164.500	 -3.250783841450649e-08	 -4.922824809019209e-09	 -1.162003712093117e-09
2018 02 16 12 58165.500	 -3.103444160211959e-08	 -9.353442114267072e-09	 -1.205105049083360e-09
2018 02 17 12 58166.500	 -2.673923188528752e-08	 -7.931104903652617e-09	 -1.265863631998342e-09
2018 02 18 12 58167.500	 -2.927611769974224e-08	 -1.527753451178310e-09	 -1.298300458039700e-09
2018 02 19 12 58168.500	 -3.004617851065959e-08	  1.654792749168402e-09	 -1.329268966704755e-09
2018 02 20 12 58169.500	 -2.585595232309221e-08	  6.997392360703791e-09	 -1.356682093153443e-09
2018 02 21 12 58170.500	 -1.671526695335031e-08	  1.046016167792045e-08	 -1.344693909972114e-09
2018 02 22 12 58171.500	 -1.451767581413935e-08	  9.064099636160630e-09	 -1.429493434477561e-09
2018 02 23 12 58172.500	 -1.219006819088735e-08	 -1.858080248507755e-09	 -1.473127138471262e-09
2018 02 24 12 58173.500	 -1.318405874569742e-08	 -1.499904073407508e-08	 -1.475030356507818e-09
2018 02 25 12 58174.500	 -2.192694638436547e-08	 -2.096872460986597e-08	 -1.515513887936719e-09
2018 02 26 12 58175.500	 -2.568215966484524e-08	 -1.772528147464721e-08	 -1.559462084995866e-09
2018 02 27 12 58176.500	 -3.333551012891507e-08	 -9.680615341259786e-09	 -1.562647058446831e-09
2018 02 28 12 58177.500	 -3.746570027917809e-08	  2.655464958367351e-09	 -1.583968192878662e-09
2018 03 01 12 58178.500	 -3.412575037571964e-08	  1.940892158394835e-08	 -1.614902158189735e-09
2018 03 02 12 58179.500	 -2.915997629997745e-08	  2.931753237829009e-08	 -1.634176359925948e-09
2018 03 03 12 58180.500	 -2.078212642790920e-08	  3.171820833133746e-08	 -1.658566936953267e-09
2018 03 04 12 58181.500	 -1.308049142683406e-08	  2.396569835904205e-08	 -1.674724803958947e-09
2018 03 05 12 58182.500	 -8.675247347805063e-09	  1.488991145390690e-08	 -1.683336982549298e-09
2018 03 06 12 58183.500	 -4.770252817072274e-09	  1.120922870457708e-08	 -1.676910336497834e-09
2018 03 07 12 58184.500	 -6.756709778095791e-09	  8.644158423956198e-09	 -1.644190960985934e-09
2018 03 08 12 58185.500	 -1.226535100030564e-08	  2.888123133629017e-09	 -1.644714980971455e-09
2018 03 09 12 58186.500	 -1.988476472809230e-08	 -1.870376003378813e-09	 -1.628089539994043e-09
2018 03 10 12 58187.500	 -2.403504398717662e-08	  3.001642671545143e-09	 -1.663547770762328e-09
2018 03 11 12 58188.500	 -2.418282444022811e-08	  1.261313435145025e-08	 -1.666988712218327e-09
2018 03 12 12 58189.500	 -2.737577679288356e-08	  1.854485513699798e-08	 -1.672064947758456e-09
2018 03 13 12 58190.500	 -2.619687895152620e-08	  1.582355380408311e-08	 -1.654924591867634e-09
2018 03 14 12 58191.500	 -2.173615963673558e-08	  7.570126609158180e-09	 -1.651757503023438e-09
2018 03 15 12 58192.500	 -1.379728730417844e-08	 -1.222338468777206e-09	 -1.669206820148948e-09
2018 03 16 12 58193.500	 -1.302143991261335e-08	 -2.830459331566682e-09	 -1.712188771072049e-09
2018 03 17 12 58194.500	 -1.492588897047590e-08	 -2.898429276464611e-09	 -1.739587984719313e-09
2018 03 18 12 58195.500	 -1.556100869070065e-08	  2.420601996826531e-09	 -1.749711084791113e-09
2018 03 19 12 58196.500	 -1.314454938145337e-08	  1.093797518648007e-09	 -1.747302908385153e-09
2018 03 20 12 58197.500	 -1.651966973539633e-08	 -1.390378821310659e-09	 -1.767644302944927e-09
2018 03 21 12 58198.500	 -2.114684315756968e-08	  1.227425365189927e-08	 -1.787425580501829e-09
2018 03 22 12 58199.500	 -2.074316783473001e-08	  3.158601325769574e-08	 -1.788788050553018e-09
2018 03 23 12 58200.500	 -1.729033270816989e-08	  2.892246675319524e-08	 -1.805671784074054e-09
2018 03 24 12 58201.500	 -1.654379209754798e-08	  1.478954967084886e-08	 -1.839662541040587e-09
2018 03 25 12 58202.500	 -2.207910788033792e-08	  1.176588785693391e-08	 -1.847681022606717e-09
2018 03 26 12 58203.500	 -3.281929415692751e-08	  1.634065970805724e-08	 -1.844177925683335e-09
2018 03 27 12 58204.500	 -3.390371802043022e-08	  1.613753754799814e-08	 -1.866627815266257e-09
2018 03 28 12 58205.500	 -2.627155075973263e-08	  1.322050683381909e-08	 -1.913978889063711e-09
2018 03 29 12 58206.500	 -1.777031057021134e-08	  1.289369468131012e-08	 -1.942440890521154e-09
2018 03 30 12 58207.500	 -1.534903692016355e-08	  1.489567971433534e-08	 -1.973742086481961e-09
2018 03 31 12 58208.500	 -1.717812827120074e-08	  1.445993123519048e-08	 -1.966574912523595e-09
2018 04 01 12 58209.500	 -1.981256731534440e-08	  7.622453607936013e-09	 -1.963976985829701e-09
2018 04 02 12 58210.500	 -1.708138964680743e-08	 -5.995550009045037e-10	 -1.975068915295596e-09
2018 04 03 12 58211.500	 -1.589450504614462e-08	 -7.984771967044020e-10	 -2.010866564197136e-09
2018 04 04 12 58212.500	 -1.309202459226845e-08	  6.443532425537626e-10	 -2.003612573854882e-09
2018 04 05 12 58213.500	 -1.325704854851445e-08	 -1.492402930075121e-09	 -2.031880593520444e-09
2018 04 06 12 58214.500	 -1.679421865084014e-08	 -7.043815284141042e-09	 -2.029215636510062e-09
2018 04 07 12 58215.500	 -2.410633108239848e-08	 -4.928320271308493e-09	 -2.035353797002249e-09
2018 04 08 12 58216.500	 -2.900949190699706e-08	 -3.571195240379422e-09	 -2.037913871438521e-09
2018 04 09 12 58217.500	 -2.876004454568849e-08	  5.681845184542527e-09	 -2.032400942616800e-09
2018 04 10 12 58218.500	 -2.763470025223662e-08	  9.043157852511630e-09	 -2.032610068487342e-09
2018 04 11 12 58219.500	 -2.737959335469082e-08	  1.475072866400892e-09	 -2.054496445129142e-09
2018 04 12 12 58220.500	 -2.103775951626724e-08	 -9.407286546773242e-09	 -2.082430783346454e-09
2018 04 13 12 58221.500	 -1.582580155367463e-08	 -6.607542580706740e-09	 -2.136415595505746e-09
2018 04 14 12 58222.500	 -2.100417706876381e-08	  4.025558366180897e-09	 -2.153257887382815e-09
2018 04 15 12 58223.500	 -2.641529467181145e-08	  1.388584641951785e-08	 -2.155107564024520e-09
2018 04 16 12 58224.500	 -3.547185535895890e-08	  1.434600796862483e-08	 -2.168102344515077e-09
2018 04 17 12 58225.500	 -4.180501188869000e-08	  6.897494215092140e-09	 -2.167030504076215e-09
2018 04 18 12 58226.500	 -3.999459697185814e-08	  5.186574530031722e-09	 -2.171783988679820e-09
2018 04 19 12 58227.500	 -3.489370308713830e-08	  1.243599334270632e-08	 -2.167463094201345e-09
2018 04 20 12 58228.500	 -2.931050615031043e-08	  1.772443802226019e-08	 -2.168751111974403e-09
2018 04 21 12 58229.500	 -1.910585054333596e-08	  1.661964691003511e-08	 -2.140991373483652e-09
2018 04 22 12 58230.500	 -1.567662881673611e-08	  1.291620482615375e-08	 -2.138121522910901e-09
2018 04 23 12 58231.500	 -1.873333477698426e-08	  6.664568497120777e-09	 -2.104058542776364e-09
2018 04 24 12 58232.500	 -1.993787977398906e-08	  5.857767280257162e-09	 -2.052773674514804e-09
2018 04 25 12 58233.500	 -1.861767997764933e-08	  5.036118209910415e-09	 -2.027783306687286e-09
2018 04 26 12 58234.500	 -1.789247760095824e-08	  4.657721963075709e-09	 -2.026311584268327e-09
2018 04 27 12 58235.500	 -2.246701229877419e-08	  5.369296528732820e-09	 -1.982822439279679e-09
2018 04 28 12 58236.500	 -2.754255156534084e-08	  3.306562912253197e-09	 -1.960675692702583e-09
2018 04 29 12 58237.500	 -2.462910185425126e-08	  6.285219586291664e-09	 -1.950975584403123e-09
2018 04 30 12 58238.500	 -1.758672402529489e-08	  1.230264409710586e-10	 -1.926901704776110e-09
2018 05 01 12 58239.500	 -1.506270339500378e-08	 -4.335486270242153e-09	 -1.927661339467179e-09
2018 05 02 12 58240.500	 -1.387680467045437e-08	 -7.010072545384627e-09	 -1.928366121824313e-09
2018 05 03 12 58241.500	 -1.753567902777074e-08	 -1.937064200014816e-09	 -1.915664707581038e-09
2018 05 04 12 58242.500	 -2.225235536963200e-08	  2.354251480383139e-09	 -1.918442793430561e-09
2018 05 05 12 58243.500	 -2.606709932205209e-08	  5.654013638536408e-09	 -1.913101372703576e-09
2018 05 06 12 58244.500	 -2.154794557960601e-08	  6.314739199672461e-09	 -1.921445135518625e-09
2018 05 07 12 58245.500	 -1.188803552677749e-08	  6.416011798477963e-09	 -1.925266241491575e-09
2018 05 08 12 58246.500	 -5.130562870697300e-09	  5.353014621564610e-09	 -1.901931085214316e-09
2018 05 09 12 58247.500	 -7.716161525068419e-09	  4.103412857879285e-09	 -1.879870864134917e-09
2018 05 10 12 58248.500	 -1.145018102033017e-08	  2.184763163359472e-09	 -1.876464197234129e-09
2018 05 11 12 58249.500	 -1.638857165120390e-08	  5.010821093183119e-09	 -1.860357901922847e-09
2018 05 12 12 58250.500	 -2.241552233856358e-08	  9.874004601331590e-09	 -1.853077876740968e-09
2018 05 13 12 58251.500	 -2.658429439060758e-08	  1.482285614623188e-08	 -1.830717614852445e-09
2018 05 14 12 58252.500	 -2.690500221628174e-08	  1.497584625981421e-08	 -1.826591377399182e-09
2018 05 15 12 58253.500	 -2.281816073353419e-08	  7.732001978709087e-09	 -1.846545557945242e-09
2018 05 16 12 58254.500	 -2.054781932562532e-08	  5.638809950429107e-09	 -1.836898635166681e-09
2018 05 17 12 58255.500	 -2.079579674676917e-08	  8.502591262815610e-09	 -1.822744384449744e-09
2018 05 18 12 58256.500	 -2.102698567489262e-08	  1.174765425699635e-08	 -1.807837769434046e-09
2018 05 19 12 58257.500	 -1.644255339740276e-08	  6.854456887538853e-09	 -1.788115158755715e-09
2018 05 20 12 58258.500	 -1.554760562414932e-08	 -8.951647983014019e-10	 -1.761130953379565e-09
2018 05 21 12 58259.500	 -2.426894484031274e-08	 -1.205281687641696e-09	 -1.744136807246844e-09
2018 05 22 12 58260.500	 -3.149111754743317e-08	  4.773690217539901e-09	 -1.706963960611779e-09
2018 05 23 12 58261.500	 -3.385932925794669e-08	  7.744568880906338e-09	 -1.689501200004058e-09
2018 05 24 12 58262.500	 -2.643925112761331e-08	  3.735657672772105e-09	 -1.668594957393773e-09
2018 05 25 12 58263.500	 -1.919563422593965e-08	 -2.303342371337576e-09	 -1.646614343743170e-09
2018 05 26 12 58264.500	 -2.395538746609495e-08	 -2.988162020532515e-09	 -1.632879054496060e-09
2018 05 27 12 58265.500	 -2.934241051326847e-08	  4.156414356413917e-09	 -1.602307163906219e-09
2018 05 28 12 58266.500	 -2.885024000416352e-08	  1.065372438207899e-08	 -1.588089594144021e-09
2018 05 29 12 58267.500	 -2.356949811653380e-08	  1.031080581448067e-08	 -1.524626291863624e-09
2018 05 30 12 58268.500	 -2.209056294517682e-08	  7.856540293272095e-09	 -1.507155621800277e-09
2018 05 31 12 58269.500	 -2.187210269672966e-08	  5.370871311380489e-09	 -1.502665910701776e-09
2018 06 01 12 58270.500	 -2.192355327956717e-08	  9.482334640749697e-09	 -1.441401991565821e-09
2018 06 02 12 58271.500	 -1.918488487800209e-08	  1.930436579021936e-08	 -1.411328429243968e-09
2018 06 03 12 58272.500	 -9.730613005095208e-09	  2.216501597703570e-08	 -1.358484925636455e-09
2018 06 04 12 58273.500	 -1.122627019422847e-09	  1.340240913022851e-08	 -1.354410545702637e-09
2018 06 05 12 58274.500	 -1.877637208437055e-09	  5.809439702596937e-09	 -1.347820228403899e-09
2018 06 06 12 58275.500	 -8.477529045598719e-09	  3.725241833291656e-09	 -1.313297012163777e-09
2018 06 07 12 58276.500	 -1.301022103673848e-08	  4.863016108936860e-09	 -1.282692543878784e-09
2018 06 08 12 58277.500	 -1.277690148834084e-08	  1.857543339745288e-08	 -1.260123963232508e-09
2018 06 09 12 58278.500	 -1.103632548623051e-08	  2.468108532003819e-08	 -1.215020861367442e-09
2018 06 10 12 58279.500	 -1.202600673765644e-08	  2.454664041745397e-08	 -1.186567992615540e-09
2018 06 11 12 58280.500	 -7.774317986173862e-09	  2.267455361972437e-08	 -1.166537625881555e-09
2018 06 12 12 58281.500	  1.149448790211904e-09	  1.688000742776833e-08	 -1.141393683293421e-09
2018 06 13 12 58282.500	  1.709577975887162e-09	  1.118863848037921e-08	 -1.156516629415421e-09
2018 06 14 12 58283.500	 -4.142101779940898e-09	  9.245376692618517e-09	 -1.129028892086466e-09
2018 06 15 12 58284.500	 -9.803426937280324e-09	  9.665710320458933e-09	 -1.101358640491093e-09
2018 06 16 12 58285.500	 -1.396573044537381e-08	  1.357678510890732e-08	 -1.075811022418564e-09
2018 06 17 12 58286.500	 -1.469684304315089e-08	  1.692128156110314e-08	 -1.066828906189236e-09
2018 06 18 12 58287.500	 -1.233503660646975e-08	  1.677279213927924e-08	 -1.041247327176519e-09
2018 06 19 12 58288.500	 -1.403495913197855e-08	  1.835445485711464e-08	 -1.016941262654658e-09
2018 06 20 12 58289.500	 -1.695993977915181e-08	  2.020777828845967e-08	 -9.894584145009370e-10
2018 06 21 12 58290.500	 -1.682965458898868e-08	  2.086713485325429e-08	 -9.700512789710598e-10
2018 06 22 12 58291.500	 -1.619890367054652e-08	  1.988755272742566e-08	 -9.631171353092858e-10
2018 06 23 12 58292.500	 -1.825073739902197e-08	  1.724035942105109e-08	 -9.435163653905814e-10
2018 06 24 12 58293.500	 -1.866711811623423e-08	  1.810262484123460e-08	 -9.169317870013096e-10
2018 06 25 12 58294.500	 -2.311343972596636e-08	  1.875709549080187e-08	 -9.571122414185776e-10
2018 06 26 12 58295.500	 -2.850281170061060e-08	  1.920360038578533e-08	 -9.453839430826803e-10
2018 06 27 12 58296.500	 -2.826237560252666e-08	  2.127132768286642e-08	 -9.118979002157016e-10
2018 06 28 12 58297.500	 -2.195403795928806e-08	  1.925612555985967e-08	 -8.640177093738376e-10
2018 06 29 12 58298.500	 -1.460846954448688e-08	  2.009321604757113e-08	 -8.136446116628445e-10
2018 06 30 12 58299.500	 -1.587644213982712e-08	  2.075892560398891e-08	 -8.317025694737178e-10
2018 07 01 12 58300.500	 -1.499795605151213e-08	  1.761188958249908e-08	 -8.026396904081508e-10
